"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","P1_id","P1_name","P1_hand","P1_ht","P1_ioc","P1_age","P1_rank","P1_rank_points","P2_id","P2_name","P2_hand","P2_ht","P2_ioc","P2_age","P2_rank","P2_rank_points","best_of","p1wins"
"2586","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103852","Feliciano Lopez","L",188,"ESP",22.84736482,30,1025,"104053","Andy Roddick","R",188,"USA",21.90554415,2,4945,"3","N"
"2587","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103018","Max Mirnyi","R",196,"BLR",27.05544148,34,900,"103819","Roger Federer","R",185,"SUI",22.9650924,1,5665,"3","N"
"2588","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103720","Lleyton Hewitt","R",180,"AUS",23.41683778,10,1990,"102148","Fabrice Santoro","R",178,"FRA",31.62765229,58,692,"3","N"
"2589","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103632","Luis Horna","R",180,"PER",23.86310746,41,816,"102563","Thomas Johansson","R",180,"SWE",29.34154689,99,410,"3","N"
"2590","2004-421","Canada Masters","Hard","64","M",2004-07-26,"102642","Cyril Saulnier","R",190,"FRA",28.94455852,70,576,"104026","Joachim Johansson","R",198,"SWE",22.0698152,33,907,"3","N"
"2591","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103781","Jurgen Melzer","L",183,"AUT",23.17864476,61,672,"103602","Fernando Gonzalez","R",183,"CHI",23.99178645,19,1215,"3","Y"
"2592","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103017","Nicolas Kiefer","R",183,"GER",27.05817933,25,1100,"102845","Carlos Moya","R",190,"ESP",27.91238877,4,2555,"3","Y"
"2593","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103401","Jan Hernych","R",190,"CZE",25.05407255,109,384,"102856","Gustavo Kuerten","R",190,"BRA",27.87405886,23,1130,"3","Y"
"2594","2004-421","Canada Masters","Hard","64","M",2004-07-26,"104053","Andy Roddick","R",188,"USA",21.90554415,2,4945,"103428","Juan Ignacio Chela","R",190,"ARG",24.90622861,17,1285,"3","Y"
"2595","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103819","Roger Federer","R",185,"SUI",22.9650924,1,5665,"102148","Fabrice Santoro","R",178,"FRA",31.62765229,58,692,"3","Y"
"2596","2004-421","Canada Masters","Hard","64","M",2004-07-26,"102563","Thomas Johansson","R",180,"SWE",29.34154689,99,410,"104026","Joachim Johansson","R",198,"SWE",22.0698152,33,907,"3","Y"
"2597","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103017","Nicolas Kiefer","R",183,"GER",27.05817933,25,1100,"103781","Jurgen Melzer","L",183,"AUT",23.17864476,61,672,"3","Y"
"2598","2004-421","Canada Masters","Hard","64","M",2004-07-26,"104053","Andy Roddick","R",188,"USA",21.90554415,2,4945,"103401","Jan Hernych","R",190,"CZE",25.05407255,109,384,"3","Y"
"2599","2004-421","Canada Masters","Hard","64","M",2004-07-26,"103819","Roger Federer","R",185,"SUI",22.9650924,1,5665,"102563","Thomas Johansson","R",180,"SWE",29.34154689,99,410,"3","Y"
"2600","2004-421","Canada Masters","Hard","64","M",2004-07-26,"104053","Andy Roddick","R",188,"USA",21.90554415,2,4945,"103017","Nicolas Kiefer","R",183,"GER",27.05817933,25,1100,"3","Y"
"2601","2004-421","Canada Masters","Hard","64","M",2004-07-26,"104053","Andy Roddick","R",188,"USA",21.90554415,2,4945,"103819","Roger Federer","R",185,"SUI",22.9650924,1,5665,"3","N"
"2602","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104745","Rafael Nadal","L",185,"ESP",19.18138261,2,4030,"102845","Carlos Moya","R",190,"ESP",28.94729637,32,1075,"3","Y"
"2603","2005-421","Canada Masters","Hard","64","M",2005-08-08,"105229","Philip Bester","R",188,"CAN",16.83778234,978,7,"103672","Ricardo Mello","L",175,"BRA",24.62970568,56,648,"3","N"
"2604","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103387","Paradorn Srichaphan","R",185,"THA",26.15195072,41,840,"103206","Sebastien Grosjean","R",175,"FRA",27.19507187,34,985,"3","N"
"2605","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104755","Richard Gasquet","R",185,"FRA",19.14031485,18,1425,"104022","Mikhail Youzhny","R",183,"RUS",23.1211499,25,1245,"3","Y"
"2606","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102563","Thomas Johansson","R",180,"SWE",30.37645448,15,1470,"103333","Ivo Karlovic","R",208,"CRO",26.4421629,82,485,"3","Y"
"2607","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103598","Xavier Malisse","R",185,"BEL",25.05407255,58,643,"104433","Frank Dancevic","R",185,"CAN",20.86516085,173,237,"3","Y"
"2608","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103294","Christophe Rochus","R",170,"BEL",26.64750171,48,739,"102318","Andrei Pavel","R",183,"ROU",31.52908966,38,855,"3","N"
"2609","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103632","Luis Horna","R",180,"PER",24.89801506,62,613,"103264","Mariano Puerta","L",180,"ARG",26.88569473,11,1652,"3","N"
"2610","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104053","Andy Roddick","R",188,"USA",22.94045175,5,3175,"103908","Paul Henri Mathieu","R",185,"FRA",23.57015743,63,598,"3","N"
"2611","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104076","Jose Acasuso","R",190,"ARG",22.80082136,43,813,"103096","Arnaud Clement","R",173,"FRA",27.64134155,101,421,"3","N"
"2612","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103694","Olivier Rochus","R",168,"BEL",24.55304586,35,983,"103917","Nicolas Mahut","R",190,"FRA",23.54551677,172,240,"3","Y"
"2613","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103285","Radek Stepanek","R",185,"CZE",26.69678303,17,1435,"104417","Robin Soderling","R",193,"SWE",20.98288843,45,775,"3","N"
"2614","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103428","Juan Ignacio Chela","R",190,"ARG",25.94113621,52,675,"103900","David Nalbandian","R",180,"ARG",23.60027379,12,1650,"3","N"
"2615","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103971","Karol Beck","R",180,"SVK",23.34839151,44,812,"103174","Noam Okun","R",185,"ISR",27.31279945,164,255,"3","Y"
"2616","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104607","Tomas Berdych","R",196,"CZE",19.89048597,33,1016,"103781","Jurgen Melzer","L",183,"AUT",24.21355236,37,880,"3","Y"
"2617","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102780","Frederic Niemeyer","R",190,"CAN",29.28952772,194,213,"103786","Nikolay Davydenko","R",178,"RUS",24.183436,6,2115,"3","N"
"2618","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103292","Gaston Gaudio","R",175,"ARG",26.66392882,8,1875,"102106","Davide Sanguinetti","R",188,"ITA",32.95277207,54,654,"3","Y"
"2619","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103510","Rob Steckley","R",186,"CAN",25.47570157,583,34,"102202","Kenneth Carlsen","L",190,"DEN",32.30937714,53,665,"3","N"
"2620","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103852","Feliciano Lopez","L",188,"ESP",23.88227242,24,1250,"101962","Younes El Aynaoui","R",193,"MAR",33.90554415,423,64,"3","N"
"2621","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103240","Kevin Kim","R",180,"USA",27.03627652,77,511,"103990","Tommy Robredo","R",180,"ESP",23.27173169,22,1290,"3","N"
"2622","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103758","Taylor Dent","R",188,"USA",24.29021218,21,1345,"103344","Ivan Ljubicic","R",193,"CRO",26.39014374,16,1470,"3","Y"
"2623","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103017","Nicolas Kiefer","R",183,"GER",28.09308693,39,845,"103454","Nicolas Massu","R",183,"CHI",25.82888433,31,1095,"3","Y"
"2624","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102035","Jonas Bjorkman","R",183,"SWE",33.37713895,129,348,"102434","Vincent Spadea","R",183,"USA",31.05544148,42,835,"3","Y"
"2625","2005-421","Canada Masters","Hard","64","M",2005-08-08,"101736","Andre Agassi","R",180,"USA",35.27720739,7,1915,"103252","Alberto Martin","R",175,"ESP",26.96783025,61,637,"3","Y"
"2626","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103507","Juan Carlos Ferrero","R",183,"ESP",25.48665298,27,1190,"103909","Guillermo Coria","R",175,"ARG",23.56741958,9,1745,"3","Y"
"2627","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102148","Fabrice Santoro","R",178,"FRA",32.66255989,80,501,"103970","David Ferrer","R",175,"ESP",23.35112936,20,1365,"3","N"
"2628","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104214","Igor Andreev","R",185,"RUS",22.0698152,50,729,"102562","Jiri Novak","R",190,"CZE",30.38193018,23,1275,"3","N"
"2629","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103103","Dominik Hrbaty","R",183,"SVK",27.59206023,26,1241,"102450","Tim Henman","R",185,"GBR",30.92128679,13,1510,"3","Y"
"2630","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103018","Max Mirnyi","R",196,"BLR",28.09034908,30,1105,"103602","Fernando Gonzalez","R",183,"CHI",25.02669405,19,1385,"3","Y"
"2631","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102257","Greg Rusedski","L",193,"GBR",31.92060233,40,843,"104527","Stanislas Wawrinka","R",183,"SUI",20.36413415,55,652,"3","Y"
"2632","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102642","Cyril Saulnier","R",190,"FRA",29.97946612,68,555,"104339","Mario Ancic","R",196,"CRO",21.35797399,29,1115,"3","N"
"2633","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103722","Florent Serra","R",180,"FRA",24.44079398,90,468,"103720","Lleyton Hewitt","R",180,"AUS",24.45174538,3,3455,"3","Y"
"2634","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103672","Ricardo Mello","L",175,"BRA",24.62970568,56,648,"104745","Rafael Nadal","L",185,"ESP",19.18138261,2,4030,"3","N"
"2635","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103206","Sebastien Grosjean","R",175,"FRA",27.19507187,34,985,"104755","Richard Gasquet","R",185,"FRA",19.14031485,18,1425,"3","Y"
"2636","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102563","Thomas Johansson","R",180,"SWE",30.37645448,15,1470,"103598","Xavier Malisse","R",185,"BEL",25.05407255,58,643,"3","N"
"2637","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103264","Mariano Puerta","L",180,"ARG",26.88569473,11,1652,"102318","Andrei Pavel","R",183,"ROU",31.52908966,38,855,"3","Y"
"2638","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103096","Arnaud Clement","R",173,"FRA",27.64134155,101,421,"103908","Paul Henri Mathieu","R",185,"FRA",23.57015743,63,598,"3","N"
"2639","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103694","Olivier Rochus","R",168,"BEL",24.55304586,35,983,"104417","Robin Soderling","R",193,"SWE",20.98288843,45,775,"3","Y"
"2640","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103971","Karol Beck","R",180,"SVK",23.34839151,44,812,"103900","David Nalbandian","R",180,"ARG",23.60027379,12,1650,"3","Y"
"2641","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103786","Nikolay Davydenko","R",178,"RUS",24.183436,6,2115,"104607","Tomas Berdych","R",196,"CZE",19.89048597,33,1016,"3","Y"
"2642","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103292","Gaston Gaudio","R",175,"ARG",26.66392882,8,1875,"102202","Kenneth Carlsen","L",190,"DEN",32.30937714,53,665,"3","Y"
"2643","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103990","Tommy Robredo","R",180,"ESP",23.27173169,22,1290,"101962","Younes El Aynaoui","R",193,"MAR",33.90554415,423,64,"3","Y"
"2644","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103758","Taylor Dent","R",188,"USA",24.29021218,21,1345,"103017","Nicolas Kiefer","R",183,"GER",28.09308693,39,845,"3","N"
"2645","2005-421","Canada Masters","Hard","64","M",2005-08-08,"101736","Andre Agassi","R",180,"USA",35.27720739,7,1915,"102035","Jonas Bjorkman","R",183,"SWE",33.37713895,129,348,"3","Y"
"2646","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103507","Juan Carlos Ferrero","R",183,"ESP",25.48665298,27,1190,"103970","David Ferrer","R",175,"ESP",23.35112936,20,1365,"3","Y"
"2647","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103103","Dominik Hrbaty","R",183,"SVK",27.59206023,26,1241,"102562","Jiri Novak","R",190,"CZE",30.38193018,23,1275,"3","Y"
"2648","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102257","Greg Rusedski","L",193,"GBR",31.92060233,40,843,"103018","Max Mirnyi","R",196,"BLR",28.09034908,30,1105,"3","Y"
"2649","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104339","Mario Ancic","R",196,"CRO",21.35797399,29,1115,"103722","Florent Serra","R",180,"FRA",24.44079398,90,468,"3","Y"
"2650","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104745","Rafael Nadal","L",185,"ESP",19.18138261,2,4030,"103206","Sebastien Grosjean","R",175,"FRA",27.19507187,34,985,"3","Y"
"2651","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103598","Xavier Malisse","R",185,"BEL",25.05407255,58,643,"103264","Mariano Puerta","L",180,"ARG",26.88569473,11,1652,"3","N"
"2652","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103694","Olivier Rochus","R",168,"BEL",24.55304586,35,983,"103908","Paul Henri Mathieu","R",185,"FRA",23.57015743,63,598,"3","N"
"2653","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103971","Karol Beck","R",180,"SVK",23.34839151,44,812,"103786","Nikolay Davydenko","R",178,"RUS",24.183436,6,2115,"3","Y"
"2654","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103990","Tommy Robredo","R",180,"ESP",23.27173169,22,1290,"103292","Gaston Gaudio","R",175,"ARG",26.66392882,8,1875,"3","N"
"2655","2005-421","Canada Masters","Hard","64","M",2005-08-08,"101736","Andre Agassi","R",180,"USA",35.27720739,7,1915,"103017","Nicolas Kiefer","R",183,"GER",28.09308693,39,845,"3","Y"
"2656","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103103","Dominik Hrbaty","R",183,"SVK",27.59206023,26,1241,"103507","Juan Carlos Ferrero","R",183,"ESP",25.48665298,27,1190,"3","Y"
"2657","2005-421","Canada Masters","Hard","64","M",2005-08-08,"104339","Mario Ancic","R",196,"CRO",21.35797399,29,1115,"102257","Greg Rusedski","L",193,"GBR",31.92060233,40,843,"3","N"
"2658","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103264","Mariano Puerta","L",180,"ARG",26.88569473,11,1652,"104745","Rafael Nadal","L",185,"ESP",19.18138261,2,4030,"3","N"
"2659","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103971","Karol Beck","R",180,"SVK",23.34839151,44,812,"103908","Paul Henri Mathieu","R",185,"FRA",23.57015743,63,598,"3","N"
"2660","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103292","Gaston Gaudio","R",175,"ARG",26.66392882,8,1875,"101736","Andre Agassi","R",180,"USA",35.27720739,7,1915,"3","N"
"2661","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102257","Greg Rusedski","L",193,"GBR",31.92060233,40,843,"103103","Dominik Hrbaty","R",183,"SVK",27.59206023,26,1241,"3","Y"
"2662","2005-421","Canada Masters","Hard","64","M",2005-08-08,"103908","Paul Henri Mathieu","R",185,"FRA",23.57015743,63,598,"104745","Rafael Nadal","L",185,"ESP",19.18138261,2,4030,"3","N"
"2663","2005-421","Canada Masters","Hard","64","M",2005-08-08,"102257","Greg Rusedski","L",193,"GBR",31.92060233,40,843,"101736","Andre Agassi","R",180,"USA",35.27720739,7,1915,"3","N"
"2664","2005-421","Canada Masters","Hard","64","M",2005-08-08,"101736","Andre Agassi","R",180,"USA",35.27720739,7,1915,"104745","Rafael Nadal","L",185,"ESP",19.18138261,2,4030,"3","N"
"2665","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103819","Roger Federer","R",185,"SUI",24.99657769,1,7260,"103908","Paul Henri Mathieu","R",185,"FRA",24.56673511,36,910,"3","Y"
"2666","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103206","Sebastien Grosjean","R",175,"FRA",28.19164956,33,990,"103722","Florent Serra","R",180,"FRA",25.43737166,46,800,"3","Y"
"2667","2006-421","Canada Masters","Hard","64","M",2006-08-07,"104098","Dmitry Tursunov","R",185,"RUS",23.65229295,27,1095,"103110","Daniele Bracciali","R",180,"ITA",28.57221081,62,632,"3","Y"
"2668","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103163","Tommy Haas","R",188,"GER",28.3449692,17,1420,"103018","Max Mirnyi","R",196,"BLR",29.08692676,54,740,"3","Y"
"2669","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103428","Juan Ignacio Chela","R",190,"ARG",26.93771389,35,940,"103720","Lleyton Hewitt","R",180,"AUS",25.44832307,12,1710,"3","N"
"2670","2006-421","Canada Masters","Hard","64","M",2006-08-07,"102563","Thomas Johansson","R",180,"SWE",31.37303217,39,885,"103852","Feliciano Lopez","L",188,"ESP",24.8788501,63,625,"3","Y"
"2671","2006-421","Canada Masters","Hard","64","M",2006-08-07,"104468","Gilles Simon","R",183,"FRA",21.60985626,52,775,"103387","Paradorn Srichaphan","R",185,"THA",27.14852841,47,790,"3","N"
"2672","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103786","Nikolay Davydenko","R",178,"RUS",25.18001369,5,2275,"103598","Xavier Malisse","R",185,"BEL",26.05065024,41,876,"3","N"
"2673","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103344","Ivan Ljubicic","R",193,"CRO",27.38672142,4,3125,"104597","Nicolas Almagro","R",183,"ESP",20.96098563,48,788,"3","Y"
"2674","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103096","Arnaud Clement","R",173,"FRA",28.63791923,43,827,"103252","Alberto Martin","R",175,"ESP",27.96440794,50,779,"3","Y"
"2675","2006-421","Canada Masters","Hard","64","M",2006-08-07,"102834","Paul Goldstein","R",178,"USA",30.00684463,76,516,"103507","Juan Carlos Ferrero","R",183,"ESP",26.48323066,28,1055,"3","N"
"2676","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103602","Fernando Gonzalez","R",183,"CHI",26.02327173,16,1480,"104417","Robin Soderling","R",193,"SWE",21.97946612,40,883,"3","Y"
"2677","2006-421","Canada Masters","Hard","64","M",2006-08-07,"104571","Marcos Baghdatis","R",183,"CYP",21.13894593,10,1852,"103898","Julien Benneteau","R",185,"FRA",24.62970568,57,703,"3","N"
"2678","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103470","Robert Kendrick","R",190,"USA",26.72689938,156,266,"103103","Dominik Hrbaty","R",183,"SVK",28.58863792,21,1290,"3","N"
"2679","2006-421","Canada Masters","Hard","64","M",2006-08-07,"104076","Jose Acasuso","R",190,"ARG",23.79739904,26,1105,"103451","Bjorn Phau","R",175,"GER",26.84188912,65,614,"3","Y"
"2680","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103990","Tommy Robredo","R",180,"ESP",24.26830938,7,2050,"103498","Marat Safin","R",193,"RUS",26.52703628,77,515,"3","Y"
"2681","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103823","Denis Gremelmayr","L",183,"GER",24.97467488,117,382,"104019","Kristof Vliegen","R",193,"BEL",24.12594114,37,910,"3","Y"
"2682","2006-421","Canada Masters","Hard","64","M",2006-08-07,"102845","Carlos Moya","R",190,"ESP",29.94387406,49,785,"103292","Gaston Gaudio","R",175,"ARG",27.6605065,20,1300,"3","Y"
"2683","2006-421","Canada Masters","Hard","64","M",2006-08-07,"102035","Jonas Bjorkman","R",183,"SWE",34.37371663,32,998,"102450","Tim Henman","R",185,"GBR",31.91786448,60,640,"3","N"
"2684","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103970","David Ferrer","R",175,"ESP",24.34770705,13,1685,"104918","Andy Murray","R",190,"GBR",19.23066393,31,1035,"3","N"
"2685","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103813","Jarkko Nieminen","L",185,"FIN",25.0403833,15,1600,"104559","Teymuraz Gabashvili","R",188,"RUS",21.2073922,125,355,"3","Y"
"2686","2006-421","Canada Masters","Hard","64","M",2006-08-07,"105166","Peter Polansky","R",180,"CAN",18.14373717,996,9,"104433","Frank Dancevic","R",185,"CAN",21.86173854,97,420,"3","N"
"2687","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103917","Nicolas Mahut","R",190,"FRA",24.54209446,66,607,"103401","Jan Hernych","R",190,"CZE",27.08555784,112,393,"3","N"
"2688","2006-421","Canada Masters","Hard","64","M",2006-08-07,"102106","Davide Sanguinetti","R",188,"ITA",33.94934976,68,585,"103900","David Nalbandian","R",180,"ARG",24.59685147,3,3185,"3","Y"
"2689","2006-421","Canada Masters","Hard","64","M",2006-08-07,"103484","James Blake","R",185,"USA",26.6091718,6,2220,"105229","Philip Bester","R",188,"CAN",17.83436003,705,23,"3","Y"
"2690","2006-421","Canada Masters","Hard","64","M",2006-08-07,"104755","Richard Gasquet","R",185,"FRA",20.13689254,51,775,"102148","Fabrice Santoro","R",178,"FRA",33.65913758,44,811,"3","Y"
